,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
train,431,160,RM,21.0,1680.0,Pave,0,Lvl,3,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,1,3,CBlock,2,3,1,5,387.0,1,0.0,96.0,483.0,GasA,3,Y,SBrkr,483.0,504.0,0.0,987.0,0,0,1,1,2,1,2,4,6,0,0,Detchd,1971.0,1,1,264.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,COD,Abnorml,85400.0
train,432,50,RM,60.0,5586.0,Pave,1,Bnk,3,Inside,0,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920.0,1998.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,901.0,901.0,GasA,4,Y,SBrkr,1088.0,110.0,0.0,1198.0,0,0,1,0,4,1,2,7,6,0,0,Detchd,1920.0,0,0,0.0,0,0,0,0.0,98.0,0.0,0.0,0.0,0.0,0,1,0.0,9,2008,ConLD,Abnorml,79900.0
train,433,160,RM,24.0,1920.0,Pave,0,Lvl,3,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,1,3,CBlock,2,3,1,5,471.0,1,0.0,294.0,765.0,GasA,5,Y,SBrkr,765.0,600.0,0.0,1365.0,1,0,1,1,2,1,2,6,5,0,0,Attchd,1971.0,1,2,440.0,3,3,2,240.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,122500.0
train,434,60,RL,100.0,10839.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,926.0,926.0,GasA,5,Y,SBrkr,926.0,678.0,0.0,1604.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1997.0,3,2,470.0,3,3,2,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,181000.0
train,435,180,RM,21.0,1890.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972.0,1972.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,4,CBlock,3,3,3,5,495.0,1,0.0,135.0,630.0,GasA,4,Y,SBrkr,630.0,0.0,0.0,630.0,1,0,1,0,1,1,2,3,6,0,0,Attchd,1916.0,0,0,0.0,0,0,2,88.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,81000.0
train,436,60,RL,43.0,10667.0,Pave,2,Lvl,3,CulDSac,0,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,3,6,385.0,5,344.0,70.0,799.0,GasA,5,Y,SBrkr,827.0,834.0,0.0,1661.0,1,0,2,1,3,1,3,6,6,1,3,Attchd,1996.0,2,2,550.0,3,3,2,158.0,61.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2009,ConLw,Normal,212000.0
train,437,50,RM,40.0,4400.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920.0,1950.0,Gable,CompShg,Stucco,Stucco,None,0.0,1,3,BrkTil,1,3,1,1,0.0,1,0.0,648.0,648.0,GasA,3,Y,FuseA,734.0,384.0,0.0,1118.0,0,0,1,0,2,1,2,6,6,0,0,Detchd,1990.0,1,2,440.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2006,WD,Normal,116000.0
train,438,45,RM,50.0,6000.0,Pave,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,PConc,2,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4,Y,SBrkr,904.0,0.0,0.0,904.0,0,0,1,0,2,1,2,4,6,0,0,Detchd,1926.0,1,1,180.0,3,3,2,0.0,0.0,105.0,0.0,0.0,0.0,0,0,0.0,1,2009,WD,Normal,119000.0
train,439,30,RL,40.0,4280.0,Pave,0,Lvl,3,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913.0,2002.0,Gable,CompShg,WdShing,Stucco,None,0.0,1,3,PConc,2,3,1,2,365.0,1,0.0,75.0,440.0,GasA,3,N,SBrkr,694.0,0.0,0.0,694.0,0,0,1,0,2,1,3,4,6,1,4,Detchd,1990.0,1,1,352.0,4,3,1,0.0,0.0,34.0,0.0,0.0,0.0,0,1,0.0,3,2007,WD,Normal,90350.0
train,440,50,RL,67.0,12354.0,Pave,0,Lvl,3,Corner,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,BrkTil,2,2,2,1,0.0,1,0.0,684.0,684.0,GasA,4,Y,SBrkr,684.0,512.0,0.0,1196.0,0,0,1,0,3,1,3,7,6,0,0,Detchd,2005.0,1,2,528.0,3,3,2,0.0,46.0,0.0,0.0,0.0,0.0,0,4,800.0,8,2009,ConLI,Normal,110000.0
train,441,20,RL,105.0,15431.0,Pave,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,3,3,PConc,4,3,4,6,1767.0,5,539.0,788.0,3094.0,GasA,5,Y,SBrkr,2402.0,0.0,0.0,2402.0,1,0,2,0,2,1,4,10,6,2,4,Attchd,2008.0,3,3,672.0,3,3,2,0.0,72.0,0.0,0.0,170.0,0.0,0,0,0.0,4,2009,WD,Normal,555000.0
train,442,90,RL,92.0,12108.0,Pave,0,Lvl,3,Inside,0,Edwards,Norm,Norm,Duplex,1Story,4,4,1955.0,1955.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,1,3,CBlock,2,3,1,5,133.0,1,0.0,1307.0,1440.0,GasA,3,N,FuseF,1440.0,0.0,0.0,1440.0,0,0,2,0,4,2,1,8,6,0,0,Attchd,1926.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2008,WD,Normal,118000.0
train,443,50,RM,52.0,6240.0,Pave,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930.0,1992.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,PConc,2,3,1,1,0.0,1,0.0,1078.0,1078.0,GasA,3,Y,SBrkr,1128.0,445.0,0.0,1573.0,0,0,2,0,3,1,2,8,6,1,4,Detchd,1930.0,1,2,360.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,162900.0
train,444,120,RL,53.0,3922.0,Pave,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006.0,2007.0,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,2,3,PConc,4,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,Y,SBrkr,1258.0,0.0,0.0,1258.0,0,0,2,0,2,1,3,6,6,1,4,Attchd,2007.0,3,3,648.0,3,3,2,144.0,16.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,New,Partial,172500.0
train,445,60,RL,70.0,8750.0,Pave,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,3,3,1,6,642.0,1,0.0,273.0,915.0,GasA,5,Y,SBrkr,933.0,975.0,0.0,1908.0,1,0,2,1,4,1,3,8,6,1,3,Attchd,1994.0,1,2,493.0,3,3,2,144.0,133.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,210000.0
train,446,20,RL,73.0,9855.0,Pave,0,Lvl,3,Corner,0,Edwards,Norm,Norm,1Fam,1Story,6,5,1956.0,1956.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,CBlock,2,3,1,1,0.0,1,0.0,1436.0,1436.0,GasA,2,Y,SBrkr,1689.0,0.0,0.0,1689.0,0,0,1,0,3,1,2,7,6,1,4,Attchd,1956.0,1,2,480.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,11,2009,COD,Normal,127500.0
train,447,20,RL,137.0,16492.0,Pave,1,Lvl,3,Corner,0,NAmes,PosA,Norm,1Fam,1Story,6,6,1966.0,2002.0,Gable,CompShg,BrkFace,Plywood,None,0.0,2,3,CBlock,2,3,1,5,247.0,3,713.0,557.0,1517.0,GasA,5,Y,SBrkr,1888.0,0.0,0.0,1888.0,0,0,2,1,2,1,3,6,2,1,4,Attchd,1966.0,3,2,578.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,190000.0
train,448,60,RL,75.0,11214.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998.0,1999.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,930.0,930.0,GasA,4,Y,SBrkr,956.0,930.0,0.0,1886.0,0,0,2,1,4,1,3,10,6,1,3,Attchd,1998.0,3,2,431.0,3,3,2,89.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,WD,Normal,199900.0
train,449,50,RM,50.0,8600.0,Pave,0,Bnk,3,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,780.0,780.0,GasA,3,Y,SBrkr,780.0,596.0,0.0,1376.0,0,0,2,0,3,1,2,7,6,1,4,Detchd,1937.0,1,1,198.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2006,WD,Normal,119500.0
train,450,50,RM,50.0,6000.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948.0,2002.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,4,CBlock,2,3,1,5,331.0,1,0.0,318.0,649.0,GasA,5,Y,SBrkr,679.0,504.0,0.0,1183.0,0,0,1,1,2,1,2,6,6,0,0,Detchd,1981.0,1,1,308.0,3,3,2,0.0,176.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,WD,Normal,120000.0
train,451,30,RM,70.0,5684.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1Story,6,8,1930.0,2005.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,813.0,813.0,GasA,5,Y,FuseA,813.0,0.0,0.0,813.0,0,0,1,0,2,1,3,5,6,0,0,Detchd,1932.0,1,1,270.0,2,2,0,0.0,113.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2006,WD,Normal,110000.0
train,452,20,RL,62.0,70761.0,Pave,1,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975.0,1975.0,Gable,WdShngl,Plywood,Plywood,None,0.0,1,3,CBlock,3,3,4,5,655.0,1,0.0,878.0,1533.0,GasA,3,Y,SBrkr,1533.0,0.0,0.0,1533.0,1,0,2,0,2,1,3,5,6,2,3,Attchd,1975.0,1,2,576.0,3,3,2,200.0,54.0,0.0,0.0,0.0,0.0,0,0,0.0,12,2006,WD,Normal,280000.0
train,453,60,RL,68.0,9303.0,Pave,1,Lvl,3,Corner,0,Timber,Norm,Norm,1Fam,2Story,6,5,1996.0,1997.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,2,3,PConc,4,3,1,5,742.0,1,0.0,130.0,872.0,GasA,5,Y,SBrkr,888.0,868.0,0.0,1756.0,1,0,2,1,3,1,2,7,6,0,0,Attchd,1996.0,3,2,422.0,3,3,2,144.0,122.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,WD,Normal,204000.0
train,454,60,FV,75.0,9000.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,SBrkr,786.0,804.0,0.0,1590.0,0,0,2,1,3,1,3,6,6,0,0,Attchd,2008.0,2,2,676.0,3,3,2,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2009,WD,Normal,210000.0
train,455,90,RL,63.0,9297.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,None,0.0,1,3,CBlock,2,3,1,5,1606.0,1,0.0,122.0,1728.0,GasA,3,Y,SBrkr,1728.0,0.0,0.0,1728.0,2,0,2,0,4,2,2,8,6,0,0,Attchd,1976.0,1,2,560.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,WD,Family,188000.0
train,456,20,RL,80.0,9600.0,Pave,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973.0,1973.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,1,3,CBlock,2,3,1,5,916.0,1,0.0,326.0,1242.0,GasA,2,Y,SBrkr,1242.0,0.0,0.0,1242.0,0,0,1,1,3,1,2,6,6,1,3,Attchd,1973.0,1,2,528.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2007,WD,Normal,175500.0
train,457,70,RM,34.0,4571.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,5,1916.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,624.0,624.0,GasA,2,N,SBrkr,624.0,720.0,0.0,1344.0,0,0,1,0,4,1,2,7,6,0,0,Detchd,1916.0,1,3,513.0,2,2,2,0.0,0.0,96.0,0.0,0.0,0.0,0,0,0.0,5,2008,COD,Abnorml,98000.0
train,459,70,RM,50.0,5100.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2Story,8,7,1925.0,1996.0,Hip,CompShg,Stucco,Wd Shng,None,0.0,1,4,PConc,2,3,1,1,0.0,1,0.0,588.0,588.0,GasA,2,Y,SBrkr,833.0,833.0,0.0,1666.0,0,0,1,0,3,1,3,7,6,1,4,Detchd,1925.0,1,1,228.0,3,3,2,192.0,63.0,0.0,0.0,0.0,0.0,0,1,0.0,6,2008,WD,Normal,161000.0
train,460,50,RL,90.0,7015.0,Pave,1,Bnk,3,Corner,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,161.0,1,3,CBlock,2,3,1,2,185.0,1,0.0,524.0,709.0,GasA,3,Y,SBrkr,979.0,224.0,0.0,1203.0,1,0,1,0,3,1,3,5,6,1,3,Attchd,1950.0,1,1,352.0,3,3,2,0.0,0.0,248.0,0.0,0.0,0.0,0,0,0.0,7,2009,WD,Normal,110000.0
train,461,60,FV,75.0,8004.0,Pave,1,Lvl,3,Inside,0,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,2,3,PConc,3,3,1,6,544.0,1,0.0,288.0,832.0,GasA,5,Y,SBrkr,832.0,1103.0,0.0,1935.0,1,0,2,1,3,1,2,8,6,0,0,BuiltIn,2009.0,3,2,552.0,3,3,2,0.0,150.0,0.0,0.0,0.0,0.0,0,0,0.0,12,2009,New,Partial,263435.0
train,462,70,RL,60.0,7200.0,Pave,0,Lvl,3,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,4,PConc,3,4,1,5,350.0,4,210.0,0.0,560.0,GasA,5,Y,SBrkr,575.0,560.0,0.0,1135.0,1,0,1,0,3,1,3,6,6,0,0,Detchd,1971.0,2,2,576.0,3,3,2,256.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4,2009,WD,Normal,155000.0
train,463,20,RL,60.0,8281.0,Pave,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965.0,1965.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,CBlock,2,3,1,3,553.0,4,311.0,0.0,864.0,GasA,4,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,2,5,6,1,1,Attchd,1965.0,1,1,360.0,3,3,2,0.0,0.0,236.0,0.0,0.0,0.0,0,3,0.0,12,2009,WD,Normal,62383.0
train,464,70,RL,74.0,11988.0,Pave,1,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934.0,1995.0,Hip,CompShg,Stucco,Stucco,None,0.0,1,3,CBlock,2,3,1,2,326.0,1,0.0,389.0,715.0,GasA,2,Y,FuseA,849.0,811.0,0.0,1660.0,0,0,1,1,3,1,2,6,6,1,4,Attchd,1939.0,1,1,240.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2008,WD,Normal,188700.0
train,465,20,RL,60.0,8430.0,Pave,0,HLS,3,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,1,3,CBlock,3,3,1,3,616.0,1,0.0,424.0,1040.0,GasA,3,Y,SBrkr,1040.0,0.0,0.0,1040.0,0,0,2,0,3,1,2,5,6,0,0,Detchd,1900.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2009,WD,Normal,124000.0
train,466,120,RM,35.0,3072.0,Pave,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1375.0,1375.0,GasA,5,Y,SBrkr,1414.0,0.0,0.0,1414.0,0,0,2,0,2,1,3,6,6,1,3,Attchd,2004.0,3,2,398.0,3,3,2,144.0,20.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2006,WD,Normal,178740.0
train,467,20,RL,85.0,10628.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,5,1970.0,1970.0,Flat,Tar&Grv,Plywood,Plywood,None,0.0,1,4,CBlock,2,4,4,6,778.0,1,0.0,499.0,1277.0,GasA,3,Y,SBrkr,1277.0,0.0,0.0,1277.0,1,0,1,0,2,1,2,5,6,1,1,Attchd,1970.0,1,2,526.0,3,3,2,0.0,0.0,0.0,0.0,176.0,0.0,0,3,0.0,4,2007,WD,Normal,167000.0
train,468,70,RL,79.0,9480.0,Pave,0,Lvl,3,Inside,0,NAmes,Artery,Norm,1Fam,2Story,5,7,1942.0,1995.0,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,1,3,CBlock,2,3,1,2,386.0,1,0.0,342.0,728.0,GasA,5,Y,SBrkr,888.0,756.0,0.0,1644.0,0,0,1,1,3,1,3,7,6,2,4,Attchd,1942.0,1,1,312.0,3,3,2,168.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,WD,Normal,146500.0
train,469,20,RL,98.0,11428.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1626.0,1626.0,GasA,5,Y,SBrkr,1634.0,0.0,0.0,1634.0,0,0,2,0,3,1,3,7,6,1,4,Attchd,2006.0,2,3,866.0,3,3,2,0.0,44.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2007,WD,Normal,250000.0
train,470,60,RL,76.0,9291.0,Pave,1,Lvl,3,Corner,0,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993.0,1993.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,2,3,PConc,3,3,1,6,426.0,1,0.0,406.0,832.0,GasA,5,Y,SBrkr,832.0,878.0,0.0,1710.0,0,0,2,1,3,1,3,7,6,0,0,Attchd,1993.0,2,2,506.0,3,3,2,144.0,70.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,187000.0
train,471,120,RL,52.0,6820.0,Pave,1,Lvl,3,Corner,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985.0,1985.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,3,3,3,6,368.0,4,1120.0,0.0,1488.0,GasA,3,Y,SBrkr,1502.0,0.0,0.0,1502.0,1,0,1,1,1,1,3,4,6,0,0,Attchd,1985.0,2,2,528.0,3,3,2,0.0,54.0,0.0,0.0,140.0,0.0,0,0,0.0,6,2010,WD,Normal,212000.0
train,472,60,RL,92.0,11952.0,Pave,0,Lvl,3,Inside,0,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977.0,1977.0,Mansard,WdShake,WdShing,Plywood,None,0.0,1,3,CBlock,3,3,1,1,0.0,1,0.0,808.0,808.0,GasA,3,Y,SBrkr,1161.0,808.0,0.0,1969.0,0,0,2,1,3,1,2,8,6,1,4,Attchd,1977.0,2,2,534.0,3,3,2,0.0,0.0,0.0,0.0,276.0,0.0,0,0,0.0,11,2007,WD,Normal,190000.0
train,473,180,RM,35.0,3675.0,Pave,0,Lvl,3,Inside,0,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,1,3,PConc,3,3,4,6,459.0,1,0.0,88.0,547.0,GasA,5,Y,SBrkr,1072.0,0.0,0.0,1072.0,1,0,1,0,2,1,2,5,6,0,0,Basment,2005.0,2,2,525.0,3,3,2,0.0,28.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,148000.0
train,474,20,RL,110.0,14977.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,2,3,PConc,4,3,4,6,1350.0,1,0.0,626.0,1976.0,GasA,5,Y,SBrkr,1976.0,0.0,0.0,1976.0,1,0,2,0,2,1,3,7,6,1,5,Attchd,2006.0,2,3,908.0,3,3,2,250.0,63.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,New,Partial,440000.0
train,475,120,RL,41.0,5330.0,Pave,0,Lvl,3,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000.0,2000.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,3,3,3,6,1196.0,1,0.0,298.0,1494.0,GasA,5,Y,SBrkr,1652.0,0.0,0.0,1652.0,1,0,2,0,2,1,4,6,6,0,0,Attchd,2000.0,2,2,499.0,3,3,2,96.0,48.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,251000.0
train,476,20,RL,80.0,8480.0,Pave,0,Lvl,3,Corner,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963.0,1963.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,2,3,1,6,630.0,1,0.0,340.0,970.0,GasA,3,Y,SBrkr,970.0,0.0,0.0,970.0,1,0,1,0,2,1,2,5,6,0,0,Detchd,1996.0,1,2,624.0,3,3,2,0.0,24.0,0.0,0.0,192.0,0.0,0,0,0.0,7,2007,WD,Normal,132500.0
train,477,20,RL,75.0,13125.0,Pave,0,Lvl,3,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,1,3,PConc,3,3,4,6,994.0,1,0.0,484.0,1478.0,GasA,5,Y,SBrkr,1493.0,0.0,0.0,1493.0,1,0,2,0,3,1,3,7,6,1,3,Attchd,1997.0,3,2,508.0,3,3,2,140.0,39.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,208900.0
train,478,60,RL,105.0,13693.0,Pave,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,3,3,PConc,3,3,3,1,0.0,1,0.0,2153.0,2153.0,GasA,5,Y,SBrkr,2069.0,574.0,0.0,2643.0,0,0,2,1,3,1,4,9,6,1,4,BuiltIn,2006.0,3,3,694.0,3,3,2,414.0,84.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,380000.0
train,479,20,RL,79.0,10637.0,Pave,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,2,3,PConc,4,3,4,6,1288.0,1,0.0,417.0,1705.0,GasA,5,Y,SBrkr,1718.0,0.0,0.0,1718.0,1,0,2,0,3,1,3,7,6,1,4,Attchd,2007.0,2,3,826.0,3,3,2,208.0,44.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2009,WD,Normal,297000.0
train,480,30,RM,50.0,5925.0,Pave,0,Bnk,3,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,7,1937.0,2000.0,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,1,3,BrkTil,1,3,1,3,168.0,1,0.0,739.0,907.0,GasA,3,Y,SBrkr,1131.0,0.0,0.0,1131.0,0,0,1,0,2,1,2,7,6,0,0,Detchd,1995.0,1,2,672.0,3,3,2,0.0,72.0,0.0,0.0,0.0,0.0,0,1,0.0,3,2007,WD,Alloca,89471.0
train,481,20,RL,98.0,16033.0,Pave,1,Lvl,3,FR2,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,2,3,PConc,4,3,4,6,1261.0,1,0.0,572.0,1833.0,GasA,5,Y,SBrkr,1850.0,0.0,0.0,1850.0,1,0,2,0,3,1,3,8,6,1,4,Attchd,2004.0,3,3,772.0,3,3,2,519.0,112.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2006,WD,Normal,326000.0
