split,Id,MSSubClass,MSZoning,Neighborhood,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,SaleType,SaleCondition,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,LotShape,Fence,LandSlope,PavedDrive,PoolQC,MoSold,YrSold,YearBuilt,YearRemodAdd,GarageYrBlt,GrLivArea,GarageArea,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
train,810,75,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,PConc,GasA,N,FuseA,Detchd,WD,Normal,5,5,1,3,2,3,1,1,1,3,0,0,2,0,2,11,3,2,6,0,0,1,2,2,1,0,1,0,0,0,11,2009,1898,1965,1910,2138.0,360.0,90.0,8100.0,0.0,0.0,0.0,849.0,849.0,1075.0,1063.0,0.0,40.0,156.0,0.0,0.0,0.0,0.0,106000.0
train,811,20,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,2,3,1,5,2,2,1,0,1,1,3,5,1,3,6,1,2,2,2,3,3,0,4,0,2,1,1,2006,1974,1999,1974,1309.0,484.0,78.0,10140.0,99.0,663.0,377.0,0.0,1040.0,1309.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,648.0,181000.0
train,812,120,RM,CollgCr,Lvl,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,ConLD,Normal,6,5,2,3,3,3,4,6,1,5,1,0,1,0,1,4,1,3,6,1,4,3,2,3,3,0,0,0,2,0,6,2008,2004,2004,2004,848.0,420.0,58.0,4438.0,169.0,662.0,0.0,186.0,848.0,848.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,144500.0
train,813,20,C (all),IDOTRR,Bnk,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,FuseA,Basment,WD,Alloca,5,5,0,3,2,3,3,1,1,3,0,0,1,0,2,4,1,1,6,0,0,1,2,3,3,0,0,1,0,0,6,2010,1952,1952,1952,1044.0,504.0,66.0,8712.0,0.0,0.0,0.0,540.0,540.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55993.0
train,814,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,COD,Normal,6,6,1,3,2,3,1,3,1,4,0,0,1,1,4,7,1,2,6,0,0,2,1,3,3,0,0,0,2,0,4,2007,1958,1958,1958,1442.0,301.0,75.0,9750.0,243.0,608.0,0.0,834.0,1442.0,1442.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,157900.0
train,815,50,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasW,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,1,1,1,4,0,1,1,1,3,7,1,1,6,0,0,1,1,3,3,0,0,0,1,0,7,2006,1918,1950,1955,1250.0,280.0,45.0,8248.0,0.0,0.0,0.0,686.0,686.0,686.0,564.0,0.0,207.0,0.0,96.0,0.0,0.0,0.0,116000.0
train,816,20,RL,CollgCr,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,1,1,1,5,0,0,2,0,3,6,1,3,6,0,0,2,2,3,3,2,0,0,2,0,5,2010,1998,1998,1998,1661.0,598.0,48.0,12137.0,442.0,0.0,0.0,1649.0,1649.0,1661.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,224900.0
train,817,20,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,2,3,1,4,1,4,0,0,1,0,2,4,1,2,6,1,4,2,1,3,3,1,0,0,2,0,7,2006,1954,1954,1954,1008.0,275.0,81.0,11425.0,0.0,486.0,0.0,522.0,1008.0,1008.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,137000.0
train,818,20,RL,Mitchel,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,1,6,1,5,1,0,2,0,3,7,1,3,6,2,4,2,3,3,3,1,0,0,2,0,7,2008,2002,2002,2002,1689.0,857.0,42.0,13265.0,148.0,1218.0,0.0,350.0,1568.0,1689.0,0.0,0.0,150.0,59.0,0.0,0.0,0.0,0.0,271000.0
train,819,80,RL,ClearCr,Lvl,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,1,3,2,3,3,6,1,4,1,0,1,0,3,6,1,2,6,0,0,1,2,3,3,0,1,0,2,0,6,2010,1971,1971,1971,1052.0,440.0,80.0,8816.0,80.0,504.0,0.0,506.0,1010.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155000.0
train,820,120,RL,NridgHt,Lvl,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,New,Partial,7,5,2,3,3,3,2,6,1,5,1,0,2,0,2,6,1,3,6,1,4,2,2,3,3,1,0,0,2,0,6,2010,2009,2010,2010,1358.0,484.0,44.0,6371.0,128.0,733.0,0.0,625.0,1358.0,1358.0,0.0,0.0,192.0,35.0,0.0,0.0,0.0,0.0,224000.0
train,821,60,RL,CollgCr,Lvl,CulDSac,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,1,1,5,0,0,2,1,3,6,1,3,6,0,0,2,2,3,3,1,0,0,2,0,6,2008,2003,2003,2003,1640.0,595.0,72.0,7226.0,0.0,0.0,0.0,798.0,798.0,798.0,842.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,183000.0
train,822,20,RM,OldTown,Bnk,Inside,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,N,SBrkr,Detchd,WD,Normal,4,4,0,3,1,3,1,1,1,3,0,0,1,0,2,4,1,2,3,0,0,1,2,3,3,0,0,1,2,0,2,2009,1953,1953,1974,936.0,576.0,60.0,6000.0,0.0,0.0,0.0,936.0,936.0,936.0,0.0,0.0,0.0,32.0,112.0,0.0,0.0,0.0,93000.0
train,823,60,RL,Gilbert,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Family,7,5,2,3,3,3,4,1,1,5,0,0,2,1,3,7,1,3,6,1,4,3,2,3,3,1,0,0,2,0,10,2007,2003,2003,2003,1733.0,433.0,140.0,12394.0,0.0,0.0,0.0,847.0,847.0,847.0,886.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0,225000.0
train,824,50,RL,SWISU,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,7,1,3,2,3,1,1,1,3,0,0,2,0,3,7,1,2,6,1,4,1,1,3,3,0,3,0,2,0,7,2009,1940,1950,1940,1489.0,240.0,60.0,9900.0,0.0,0.0,0.0,778.0,778.0,944.0,545.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,139500.0
train,825,20,FV,Somerst,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,New,Partial,8,5,2,3,3,4,1,1,1,5,0,0,2,0,3,7,1,3,6,1,4,2,2,3,3,0,0,0,2,0,6,2006,2006,2006,2006,1489.0,776.0,81.0,11216.0,0.0,0.0,0.0,1489.0,1489.0,1489.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,232600.0
train,826,20,RL,NridgHt,Lvl,Inside,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,New,Partial,10,5,3,3,4,3,3,6,1,5,1,0,2,0,2,7,1,4,6,1,4,3,3,3,3,0,0,0,2,0,6,2008,2007,2008,2007,2084.0,1220.0,114.0,14803.0,816.0,1636.0,0.0,442.0,2078.0,2084.0,0.0,0.0,188.0,45.0,0.0,0.0,0.0,0.0,385000.0
train,827,45,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,3,2,3,1,5,1,4,1,0,1,0,2,5,1,3,6,0,0,0,0,0,0,0,0,0,2,0,5,2008,1924,1950,1924,784.0,0.0,50.0,6130.0,0.0,784.0,0.0,0.0,784.0,784.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,109500.0
train,828,20,RL,SawyerW,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,6,1,5,0,0,2,0,3,6,1,3,6,1,3,2,2,3,3,1,0,0,2,0,4,2009,2001,2001,2001,1434.0,527.0,65.0,8529.0,0.0,20.0,0.0,1434.0,1454.0,1434.0,0.0,0.0,290.0,39.0,0.0,0.0,0.0,0.0,189000.0
train,829,60,RL,ClearCr,Low,CulDSac,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Attchd,WD,Abnorml,5,5,1,3,2,4,4,2,5,3,0,1,2,1,3,7,1,2,3,0,0,3,2,3,3,2,0,2,2,0,6,2009,1967,1967,1967,2126.0,538.0,74.0,28698.0,0.0,249.0,764.0,0.0,1013.0,1160.0,966.0,0.0,486.0,0.0,0.0,0.0,225.0,0.0,185000.0
train,830,160,FV,Somerst,Lvl,Inside,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,7,5,2,3,3,3,1,1,1,5,0,0,2,1,2,4,1,3,6,0,0,2,2,3,3,0,0,0,2,0,7,2006,2005,2005,2005,1223.0,480.0,24.0,2544.0,0.0,0.0,0.0,600.0,600.0,520.0,623.0,80.0,0.0,166.0,0.0,0.0,0.0,0.0,147400.0
train,831,20,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,FuseA,Attchd,WD,Normal,6,5,1,3,2,3,1,3,1,3,1,0,1,1,3,6,1,2,6,2,4,2,2,3,3,1,0,0,2,0,6,2008,1957,1957,1957,1392.0,458.0,80.0,11900.0,387.0,1040.0,0.0,352.0,1392.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,166000.0
train,832,160,FV,Somerst,Lvl,Inside,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,7,5,1,3,3,3,1,1,1,5,0,0,2,1,2,4,1,3,6,0,0,2,2,3,3,0,0,0,2,0,6,2006,2005,2005,2005,1200.0,480.0,30.0,3180.0,0.0,0.0,0.0,600.0,600.0,520.0,600.0,80.0,0.0,166.0,0.0,0.0,0.0,0.0,151000.0
train,833,60,RL,CollgCr,Lvl,CulDSac,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,6,2,3,3,3,1,6,1,5,1,0,2,1,3,7,1,3,6,1,3,2,2,3,3,1,0,0,2,0,1,2010,2003,2003,2003,1829.0,613.0,44.0,9548.0,223.0,483.0,0.0,458.0,941.0,941.0,888.0,0.0,192.0,39.0,0.0,0.0,0.0,0.0,237000.0
train,834,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,2,3,1,3,4,3,0,0,1,1,3,6,1,2,6,0,0,2,2,3,3,0,0,0,2,0,2,2009,1964,1964,1964,1516.0,472.0,100.0,10004.0,180.0,196.0,345.0,975.0,1516.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,167000.0
train,835,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,2,3,1,3,1,4,1,0,1,0,3,6,1,2,6,0,0,1,2,3,3,0,3,0,2,0,9,2008,1961,1961,1961,1144.0,456.0,75.0,7875.0,136.0,572.0,0.0,572.0,1144.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139950.0
train,836,20,RL,Sawyer,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,7,1,3,3,3,1,4,1,3,0,0,2,0,2,4,1,3,3,0,0,1,2,3,3,0,0,0,2,0,2,2010,1950,1995,1996,1067.0,436.0,60.0,9600.0,0.0,442.0,0.0,625.0,1067.0,1067.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,128000.0
train,837,30,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,COD,Normal,5,6,1,3,2,3,1,3,1,4,1,0,1,0,2,5,1,2,3,0,0,1,2,3,3,0,3,0,2,0,6,2007,1948,1973,1948,1559.0,812.0,90.0,8100.0,0.0,338.0,0.0,1221.0,1559.0,1559.0,0.0,0.0,0.0,116.0,230.0,0.0,0.0,0.0,153500.0
train,838,160,RM,BrDale,Lvl,Inside,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,5,1,3,2,3,1,4,1,3,1,0,1,1,2,5,1,2,6,0,0,1,1,3,3,0,0,0,2,0,11,2008,1973,1973,1973,987.0,264.0,20.999999999999993,1680.0,158.0,330.0,0.0,153.0,483.0,483.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
train,839,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,3,3,1,1,1,5,0,0,1,1,3,6,1,3,6,0,0,1,1,3,3,0,0,0,2,0,6,2008,1995,2006,1999,1099.0,352.0,75.0,9525.0,0.0,0.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,144000.0
train,840,50,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,3,2,3,1,4,1,5,0,0,1,0,3,6,1,2,6,0,0,1,1,3,3,0,0,0,2,0,5,2008,1946,1995,1946,1200.0,240.0,70.0,11767.0,0.0,352.0,0.0,416.0,768.0,768.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130500.0
train,841,70,RH,SWISU,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,WD,Normal,6,8,1,3,2,3,1,4,1,3,0,0,2,0,4,7,1,1,6,0,0,1,1,3,3,1,0,0,1,0,3,2008,1925,1950,1934,1482.0,400.0,60.0,12155.0,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,140000.0
train,842,70,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,5,8,1,3,2,3,1,1,1,4,0,0,2,0,3,8,1,3,6,1,1,1,2,4,3,0,0,0,1,0,6,2008,1904,2002,1983,1539.0,686.0,60.0,10440.0,0.0,0.0,0.0,650.0,650.0,958.0,581.0,0.0,70.0,78.0,68.0,0.0,0.0,0.0,157500.0
train,843,80,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,1,3,2,3,4,3,5,3,1,0,1,1,3,6,1,2,6,0,0,2,2,4,4,0,4,0,2,0,5,2008,1966,1966,1966,1165.0,490.0,82.0,9020.0,183.0,312.0,539.0,276.0,1127.0,1165.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,174900.0
train,844,90,RL,NAmes,Lvl,Corner,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,N,SBrkr,Detchd,WD,Normal,5,4,1,3,2,3,1,1,1,5,0,0,2,0,6,10,2,2,6,0,0,0,0,0,0,0,0,0,2,0,7,2007,1961,1961,1920,1800.0,0.0,80.0,8000.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141000.0
train,845,50,RM,OldTown,Lvl,Inside,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,8,1,3,2,3,2,1,1,4,0,0,1,1,4,7,1,2,6,1,4,1,3,3,3,1,0,0,2,0,6,2008,1915,1950,1949,1416.0,720.0,100.0,12665.0,0.0,0.0,0.0,876.0,876.0,876.0,540.0,0.0,418.0,0.0,194.0,0.0,0.0,0.0,153900.0
train,846,85,RL,Sawyer,Lvl,CulDSac,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,3,3,4,5,1,3,1,0,2,0,3,6,1,2,3,2,3,3,2,3,3,1,0,0,2,0,1,2007,1975,1981,1975,1701.0,611.0,56.0,16647.0,0.0,1390.0,0.0,0.0,1390.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171000.0
train,847,60,RL,SawyerW,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,5,1,5,1,0,2,1,3,7,1,3,6,1,3,1,2,3,3,0,0,0,2,0,7,2009,1993,1993,1993,1775.0,425.0,75.0,9317.0,137.0,513.0,0.0,227.0,740.0,1006.0,769.0,0.0,234.0,72.0,192.0,0.0,0.0,0.0,213000.0
train,848,20,RL,CollgCr,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,2,3,3,4,1,5,1,0,1,0,3,5,1,2,6,1,2,1,1,3,3,1,0,0,2,0,8,2009,1972,1972,1972,864.0,338.0,36.0,15523.0,0.0,460.0,0.0,404.0,864.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133500.0
train,849,50,RL,ClearCr,Bnk,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,1,3,2,3,1,1,1,3,0,0,3,0,5,10,1,2,6,1,4,1,2,2,3,2,0,0,2,0,9,2008,1908,1997,1908,2358.0,360.0,75.0,45600.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,486.0,40.0,0.0,0.0,175.0,0.0,240000.0
train,850,80,RL,Veenker,Lvl,FR2,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,2,4,2,3,1,1,1,5,0,0,2,1,3,7,1,2,6,1,3,2,2,3,3,0,0,0,2,0,8,2007,1976,1994,1976,1855.0,512.0,80.0,9600.0,360.0,0.0,0.0,528.0,528.0,1094.0,761.0,0.0,113.0,100.0,0.0,0.0,0.0,0.0,187000.0
train,851,120,RM,CollgCr,Lvl,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,2,3,3,3,3,6,1,5,1,0,1,0,1,3,1,3,6,0,0,3,2,3,3,0,0,0,2,0,11,2007,2003,2003,2003,848.0,420.0,36.0,4435.0,170.0,659.0,0.0,189.0,848.0,848.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,131500.0
train,852,120,RL,Blmngtn,Lvl,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,4,1,1,5,0,0,2,0,2,7,1,3,6,1,3,3,2,3,3,0,0,0,2,0,5,2006,2003,2003,2003,1456.0,400.0,50.0,3196.0,39.99999999999999,0.0,0.0,1273.0,1273.0,1456.0,0.0,0.0,143.0,20.0,0.0,0.0,0.0,0.0,215000.0
train,853,75,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,7,5,1,4,2,3,1,3,1,4,0,0,2,0,4,7,1,2,6,2,4,1,1,3,3,0,1,0,2,0,8,2007,1941,1950,1941,1646.0,240.0,53.0,7128.0,0.0,364.0,0.0,554.0,918.0,918.0,728.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,164000.0
train,854,80,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,4,2,3,4,3,1,3,0,0,1,1,3,7,1,2,6,1,2,2,2,3,3,1,1,0,2,0,8,2009,1964,1964,1964,1445.0,645.0,100.0,12095.0,115.0,564.0,0.0,563.0,1127.0,1445.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,158000.0
train,855,20,RL,Sawyer,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Abnorml,5,4,1,3,2,3,2,5,3,3,1,0,1,1,3,6,1,2,6,1,4,1,2,3,3,0,0,0,2,0,7,2006,1955,1974,1955,1779.0,454.0,102.0,17920.0,0.0,306.0,1085.0,372.0,1763.0,1779.0,0.0,0.0,0.0,418.0,0.0,0.0,312.0,0.0,170000.0
train,856,20,RL,Sawyer,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,8,1,4,2,3,1,5,1,5,1,0,1,1,3,6,1,2,6,0,0,1,1,3,3,1,0,0,2,0,4,2010,1962,2010,1962,1040.0,260.0,82.0,6897.0,0.0,659.0,0.0,381.0,1040.0,1040.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,127000.0
train,857,80,RL,CollgCr,Low,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,3,4,4,6,2,3,1,0,1,0,3,5,1,2,6,0,0,1,2,3,2,1,1,1,2,0,10,2008,1978,1978,1981,1026.0,576.0,75.0,10970.0,0.0,505.0,435.0,0.0,940.0,1026.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,147000.0
train,858,60,RL,Gilbert,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,3,3,3,1,1,1,4,0,0,2,1,3,6,1,2,6,1,3,3,2,3,3,0,0,0,2,0,3,2009,1994,1995,1994,1481.0,343.0,65.0,8125.0,0.0,0.0,0.0,702.0,702.0,702.0,779.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,174000.0
train,859,20,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Family,7,5,1,3,3,3,1,1,1,3,0,0,2,0,3,6,1,2,6,1,3,2,2,3,3,0,1,0,2,0,6,2009,1976,1976,1976,1370.0,479.0,80.0,10400.0,189.0,0.0,0.0,1090.0,1090.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000.0
train,860,60,RL,NWAmes,Lvl,Corner,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,1,3,2,3,2,4,1,3,1,0,2,1,4,9,1,3,6,1,4,1,2,3,3,1,0,0,2,0,8,2006,1968,1984,1968,2654.0,619.0,110.0,11029.0,220.0,619.0,0.0,435.0,1054.0,1512.0,1142.0,0.0,0.0,65.0,0.0,0.0,222.0,0.0,250000.0
train,861,50,RL,Crawfor,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,7,8,2,3,2,3,1,1,1,4,0,0,1,1,3,7,1,3,6,1,4,1,1,3,3,0,4,0,2,0,6,2007,1918,1998,1925,1426.0,216.0,55.0,7642.0,0.0,0.0,0.0,912.0,912.0,912.0,514.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,189950.0
train,862,190,RL,Sawyer,Lvl,Inside,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,5,4,1,3,2,3,2,4,1,5,1,0,1,1,3,6,1,2,6,0,0,1,2,3,3,0,0,0,2,0,4,2010,1965,1965,1965,1039.0,504.0,75.0,11625.0,0.0,841.0,0.0,198.0,1039.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131500.0
